dataset_index,path,true_class,predicted_class,original_brightness
3402,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0814_154857_003 0853_0.jpg,D-18,D-21,58.94457244873047
3418,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0814_162326_004 1848_0.jpg,D-18,A-21,90.5786590576172
3419,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-18\2019_0815_090538_005 1252_0.jpg,D-18,D-27,34.22067642211914
3489,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0719_142601_003 0279_0.jpg,D-23,D-26c,87.5841293334961
3499,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0721_171043_003 0554_0.jpg,D-23,D-27,118.5723876953125
3520,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-23\2019_0814_154857_003 0697_0.jpg,D-23,D-26b,89.87935638427734
3552,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0719_142601_003 1063_0.jpg,D-26,D-24,152.5056610107422
3553,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0719_142601_003 1147_0.jpg,D-26,D-24,167.65577697753906
3554,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0721_181936_005 158_0.jpg,D-26,D-27,49.9780502319336
3555,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0721_181936_005 159_0.jpg,D-26,D-18,36.44450759887695
3558,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26\2019_0811_190715_005 170_0.jpg,D-26,D-27,78.56455993652344
3575,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-26c\2019_0721_171043_003 0528_0.jpg,D-26c,D-23a,52.350616455078125
3592,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-27\2019_0814_154857_003 0853_0.jpg,D-27,D-26c,70.98048400878906
3607,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0719_142601_003 1167_0.jpg,D-28,D-23,115.62065887451172
3630,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-28\2019_0815_090538_005 1174_0.jpg,D-28,B-34,108.69337463378906
3632,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-29\2019_0719_142601_003 0213_0.jpg,D-29,D-15,133.67405700683594
3637,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-29\2019_0719_142601_003 0258_0.jpg,D-29,D-24,133.281494140625
3657,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0719_142601_003 0118_1.jpg,D-3,C-5,146.7029266357422
3672,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0721_181936_005 445_0.jpg,D-3,D-27,69.19063568115234
3673,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0721_181936_005 536_0.jpg,D-3,D-27,57.29658126831055
3674,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0721_181936_005 616_0.jpg,D-3,D-27,68.46785736083984
3675,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0721_181936_005 616_1.jpg,D-3,D-42,98.54185485839844
3686,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0809_155001_003 0330_0.jpg,D-3,C-5,75.03900146484375
3687,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0809_155001_003 0330_1.jpg,D-3,C-5,80.34080505371094
3688,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0809_155001_003 0331_0.jpg,D-3,D-9,125.75061798095705
3690,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0809_155001_003 0352_0.jpg,D-3,D-4a,108.98033142089844
3691,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0809_155001_003 0406_0.jpg,D-3,C-5,69.61544036865234
3695,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0811_183255_004 1812_0.jpg,D-3,D-9,71.10797882080078
3696,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0811_190715_005 451_0.jpg,D-3,D-18b,70.7337875366211
3698,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-3\2019_0811_190715_005 458_0.jpg,D-3,D-27,138.4169921875
3705,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-40\2019_0721_181936_005 785_0.jpg,D-40,D-6b,102.52921295166016
3706,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-40\2019_0901_173251_015 1530_0.jpg,D-40,C-13a,111.46971893310548
3707,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-40\2019_0922_161159_043 460_0.jpg,D-40,D-51,70.33875274658203
3709,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-40\2020_0215_110207_010 580_0.jpg,D-40,C-2,103.4617691040039
3720,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-41\2019_0815_090538_005 0436_0.jpg,D-41,D-51,46.55159759521485
3763,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-42\2019_0811_183255_004 0108_0.jpg,D-42,D-23,88.9704818725586
3770,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-42\2019_0815_090538_005 1138_0.jpg,D-42,D-24,66.99207305908203
3772,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-42\2019_0815_090538_005 1407_0.jpg,D-42,D-24,54.20920944213867
3777,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-43\2019_0719_142601_003 0239_1.jpg,D-43,B-27,126.58382415771484
3788,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-43\2019_0721_171043_003 1806_0.jpg,D-43,B-34,101.46695709228516
3797,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-43\2019_0809_162432_004 0771_0.jpg,D-43,B-44,103.06785583496094
3819,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-4a\2020_0229_084843_018 0210_0.jpg,D-4a,D-8,75.39169311523438
3821,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-4a\2020_0510_192839_015 828_0.jpg,D-4a,D-3,43.62124633789063
3862,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-51\2019_0811_183255_004 0946_0.jpg,D-51,D-3,33.05728912353516
3869,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-52\2019_0814_154857_003 0252_0.jpg,D-52,D-53,147.78805541992188
3870,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-52\2019_0830_154511_013 12_0.jpg,D-52,D-53,195.49221801757807
3871,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-52\2019_0830_154511_013 13_0.jpg,D-52,D-53,152.8482666015625
3873,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-52\2019_0929_154947_042 792_0.jpg,D-52,B-9,153.49334716796875
3891,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0719_142601_003 1325_0.jpg,D-6,C-7,179.511474609375
3916,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0721_171043_003 0426_0.jpg,D-6,D-6b,165.51194763183594
3918,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0721_171043_003 0444_0.jpg,D-6,D-6b,108.7692413330078
3934,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0721_171043_003 0622_0.jpg,D-6,D-6b,179.4949951171875
3965,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0726_185626_003 243_0.jpg,D-6,D-6b,64.99021911621094
3972,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0726_185626_003 624_0.jpg,D-6,D-6b,86.3290023803711
3976,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0809_155001_003 1532_0.jpg,D-6,D-6b,179.07217407226562
3988,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0809_162432_004 1535_0.jpg,D-6,D-6b,133.89630126953125
3993,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0809_162432_004 1554_0.jpg,D-6,D-6b,123.37294006347656
3996,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0809_162432_004 1569_0.jpg,D-6,D-6b,103.82332611083984
4032,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0811_183255_004 0188_0.jpg,D-6,D-42,123.68950653076172
4035,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0811_183255_004 0681_1.jpg,D-6,D-41,57.16830062866211
4038,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0811_183255_004 1491_0.jpg,D-6,D-6b,76.98107147216797
4040,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0814_154857_003 0221_0.jpg,D-6,C-6,140.82359313964844
4071,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0814_162326_004 1659_0.jpg,D-6,D-6b,130.16653442382812
4092,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 0186_0.jpg,D-6,D-6b,116.91722869873048
4093,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 0194_0.jpg,D-6,D-6b,93.9240264892578
4094,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 0207_0.jpg,D-6,D-6b,68.4228515625
4097,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 0665_0.jpg,D-6,D-6b,64.94200897216797
4098,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 0682_0.jpg,D-6,D-6b,62.19239044189453
4099,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 0691_0.jpg,D-6,D-23,71.3548583984375
4101,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 1058_1.jpg,D-6,C-10,61.02197647094727
4102,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 1059_0.jpg,D-6,D-23,80.14205169677734
4103,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 1169_0.jpg,D-6,D-23a,64.52359008789062
4104,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 1197_0.jpg,D-6,D-6b,52.72747421264648
4123,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 1494_0.jpg,D-6,D-6b,97.73088836669922
4139,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6\2019_0815_090538_005 1763_0.jpg,D-6,D-6b,82.14066314697266
4177,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-6b\2019_0726_185626_003 107_0.jpg,D-6b,D-6,154.2509307861328
4199,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0719_142601_003 0335_1.jpg,D-7,D-18,110.9084014892578
4203,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0719_142601_003 0368_1.jpg,D-7,D-18,69.5818099975586
4215,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0809_162432_004 1008_0.jpg,D-7,D-18,90.21519470214844
4216,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0809_162432_004 1008_1.jpg,D-7,C-4,81.58928680419922
4217,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0809_162432_004 1009_0.jpg,D-7,D-18,77.35212707519531
4220,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0811_183255_004 1774_0.jpg,D-7,D-9,70.24263000488281
4222,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0811_183255_004 1830_1.jpg,D-7,D-42,129.6781768798828
4224,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-7\2019_0814_154857_003 0914_1.jpg,D-7,D-9,71.37901306152344
4228,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-8\2019_0719_142601_003 0913_0.jpg,D-8,D-14,115.82159423828124
4242,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-8\2019_0721_181936_005 103_0.jpg,D-8,D-3,74.684326171875
4268,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-tablica\2019_0721_181936_005 775_0.jpg,D-tablica,D-23,79.5050048828125
4273,C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\D-tablica\2019_0811_183255_004 0848_0.jpg,D-tablica,D-23a,81.34931945800781
